Row_num,Country,Year,Disease Name,Country_Population,Incidence_Rate,Prevalence_Rate,Mortality_Rate,Population_Affected,Affected_Male,Affected_Female,Age_0_18_Pct,Age_19_35_Pct,Age_36_60_Pct,Age_61_Plus_Pct,Urban_Population_Pct,Rural_Population_Pct,Healthcare_Access,Doctors_per_1000,Hospital_Beds_per_1000,Treatment_Type,Recovery_Rate,DALYs,Improvement_5_Years,Avg_Treatment_Cost_USD,Vaccine_Treatment_Availability,Health_Index,Per_Capita_Income_USD,Education_Index,Urbanization_Rate,Population Coverage (%),Gender Ratio (M:F),Urban_Rural_Ratio,Severity Score,Risk Score,Record_ID,Country_encoded,Disease Name_encoded,Treatment_Type_encoded,Vaccine_Treatment_Availability_encoded
7435.0,Canada,2016,Polio,36110803.0,0.01,0.0,0.0,2718.0,1381.0,1337.0,35.0,20.0,14.0,31.0,80.0,20.0,93.16,5.04,4.88,Vaccination,92.88,0.0,37.91,435.0,Medium,72.8,42031.79,0.9,79.7,0.01,1.03,4.0,0.0,0.0,1838,3,16,4,2
3849.0,Canada,2016,Rabies,36110803.0,0.01,0.01,0.0,3611.0,2358.0,1253.0,10.0,25.0,39.0,26.0,80.0,20.0,80.16,4.02,4.82,Medication,59.04,0.16,-12.34,1831.0,Medium,60.4,42031.79,0.9,79.7,0.01,1.88,4.0,0.04,0.03,1839,3,17,0,2
6541.0,Canada,2016,Tubrculosis,36110803.0,0.04,0.2,0.0,14444.0,8869.0,5575.0,15.0,25.0,34.0,26.0,80.0,20.0,90.16,4.35,5.97,Medication,83.4,1.23,23.83,2510.0,High,77.2,42031.79,0.9,79.7,0.04,1.59,4.0,0.24,0.16,1840,3,18,0,0
6556.0,Canada,2016,Zika,36110803.0,0.0,0.0,0.0,1748.0,855.0,893.0,20.0,30.0,14.0,36.0,80.0,20.0,88.16,2.94,11.91,Vaccination,58.75,0.0,-12.77,1168.0,Medium,51.8,42031.79,0.9,79.7,0.0,0.96,4.0,0.0,0.0,1841,3,20,4,2
1190.0,Canada,2017,Alzheimer'S Disease,36545075.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,90.17,4.18,10.41,Therapy,50.77,0.0,-46.56,7978.0,Medium,61.4,44806.66,0.9,79.9,0.19,1.12,3.55,0.01,0.08,1842,3,0,2,2
3690.0,Canada,2017,Asthma,36545075.0,0.34,5.35,0.01,124253.0,56535.0,67718.0,20.0,25.0,30.0,26.0,80.0,20.0,75.17,3.45,9.42,Medication,60.42,20.81,-36.41,1716.0,High,79.1,44806.66,0.9,79.9,0.34,0.83,4.0,0.93,0.69,1843,3,1,0,0
2224.0,Canada,2017,COVID-19,36545075.0,0.12,0.17,0.0,43854.0,23243.0,20611.0,10.0,25.0,35.0,31.0,80.0,20.0,75.17,4.63,5.63,Medication,78.32,1.68,-17.57,5039.0,Medium,42.4,44806.66,0.9,79.9,0.12,1.13,4.0,0.3,0.23,1844,3,2,0,2
2870.0,Canada,2017,Cancer,36545075.0,0.27,4.03,0.03,98672.0,49829.0,48843.0,1.0,10.0,40.0,49.0,80.0,20.0,70.17,2.89,8.34,Surgery,71.27,17.07,-24.99,7978.0,High,61.2,44806.66,0.9,79.9,0.27,1.02,4.0,0.89,0.64,1845,3,3,1,0
9097.0,Canada,2017,Cholera,36545075.0,0.0,0.0,0.0,1058.0,562.0,496.0,20.0,30.0,30.0,21.0,80.0,20.0,70.17,4.59,6.08,Medication,53.74,0.0,-43.44,3457.0,Medium,60.0,44806.66,0.9,79.9,0.0,1.13,4.0,0.0,0.0,1846,3,4,0,2
446.0,Canada,2017,Dengue,36545075.0,0.0,0.0,0.0,357.0,179.0,178.0,25.0,35.0,30.0,11.0,80.0,20.0,73.17,2.61,9.0,Medication,51.44,0.0,-45.86,2144.0,Medium,59.0,44806.66,0.9,79.9,0.0,1.01,4.0,0.0,0.0,1847,3,5,0,2
8536.0,Canada,2017,Diabetes,36545075.0,0.7,9.94,0.02,255816.0,133024.0,122792.0,1.0,15.0,45.0,39.0,80.0,20.0,91.17,5.06,8.25,Medication,53.19,43.44,-44.02,2678.0,High,85.4,44806.66,0.9,79.9,0.7,1.08,4.0,1.15,0.97,1848,3,6,0,0
5935.0,Canada,2017,Ebola,36545075.0,0.01,0.0,0.0,2700.0,1374.0,1326.0,5.0,25.0,40.0,31.0,80.0,20.0,70.17,3.56,9.0,Therapy,98.42,0.0,3.59,7978.0,Medium,53.8,44806.66,0.9,79.9,0.01,1.04,4.0,0.0,0.0,1849,3,7,2,2
5342.0,Canada,2017,HIVADS,36545075.0,0.24,1.36,0.01,87708.0,47976.0,39732.0,5.0,30.0,40.0,26.0,80.0,20.0,84.17,4.04,8.2,Medication,83.62,7.4,-11.99,2806.0,High,69.1,44806.66,0.9,79.9,0.24,1.21,4.0,0.65,0.49,1850,3,8,0,0
2098.0,Canada,2017,Hepatitis,36545075.0,0.06,0.53,0.01,21927.0,13463.0,8464.0,1.0,15.0,40.0,44.0,80.0,20.0,91.17,3.49,6.7,Medication,59.51,2.33,-37.36,1774.0,High,71.8,44806.66,0.9,79.9,0.06,1.59,4.0,0.37,0.25,1851,3,9,0,0
2461.0,Canada,2017,Hypertension,36545075.0,1.75,19.57,0.02,639539.0,342793.0,296746.0,1.0,8.0,40.0,51.0,80.0,20.0,73.17,3.15,10.06,Medication,56.41,77.5,-40.63,2840.0,High,77.7,44806.66,0.9,79.9,1.75,1.16,4.0,1.32,1.49,1852,3,10,0,0
3749.0,Canada,2017,Influenza,36545075.0,4.57,6.32,0.01,1670110.0,841735.0,828375.0,20.0,25.0,35.0,21.0,80.0,20.0,70.17,4.56,8.35,Medication,94.96,47.71,-0.05,437.0,High,77.6,44806.66,0.9,79.9,4.57,1.02,4.0,1.17,2.53,1853,3,11,0,0
4591.0,Canada,2017,Leprosy,36545075.0,0.0,0.0,0.01,199.0,121.0,78.0,5.0,20.0,45.0,31.0,80.0,20.0,77.17,3.64,11.64,Medication,52.85,0.0,-44.37,7978.0,Medium,64.5,44806.66,0.9,79.9,0.0,1.55,4.0,0.01,0.01,1854,3,12,0,2
2402.0,Canada,2017,Malaria,36545075.0,0.0,0.0,0.0,1224.0,634.0,590.0,30.0,30.0,30.0,11.0,80.0,20.0,78.17,4.29,4.41,Medication,51.86,0.0,-45.42,1465.0,High,66.0,44806.66,0.9,79.9,0.0,1.07,4.0,0.0,0.0,1855,3,13,0,0
9806.0,Canada,2017,Measles,36545075.0,1.94,2.12,0.0,708974.0,353778.0,355196.0,45.0,20.0,13.0,23.0,80.0,20.0,76.17,3.6,9.99,Vaccination,58.06,18.01,-38.89,1224.0,High,72.2,44806.66,0.9,79.9,1.94,1.0,4.0,0.88,1.3,1856,3,14,4,0
7577.0,Canada,2017,Parkinson'S Disease,36545075.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,76.17,4.97,11.51,Therapy,51.41,0.0,-45.89,7978.0,Medium,60.0,44806.66,0.9,79.9,0.19,1.12,3.55,0.01,0.08,1857,3,15,2,2
1022.0,Canada,2017,Polio,36545075.0,0.0,0.0,0.0,418.0,208.0,210.0,35.0,20.0,15.0,31.0,80.0,20.0,74.17,3.33,3.11,Vaccination,55.53,0.0,-41.55,433.0,Medium,54.0,44806.66,0.9,79.9,0.0,0.99,4.0,0.0,0.0,1858,3,16,4,2
7297.0,Canada,2017,Rabies,36545075.0,0.01,0.01,0.0,3655.0,2416.0,1239.0,10.0,25.0,40.0,26.0,80.0,20.0,90.17,4.3,3.45,Medication,72.48,0.2,-23.71,2000.0,Medium,64.5,44806.66,0.9,79.9,0.01,1.95,4.0,0.05,0.03,1859,3,17,0,2
1971.0,Canada,2017,Tubrculosis,36545075.0,0.07,0.47,0.01,25582.0,15528.0,10054.0,15.0,25.0,35.0,26.0,80.0,20.0,82.17,3.68,2.58,Medication,71.3,2.71,-24.96,2832.0,High,66.4,44806.66,0.9,79.9,0.07,1.54,4.0,0.4,0.27,1860,3,18,0,0
200.0,Canada,2017,Zika,36545075.0,0.0,0.0,0.0,1575.0,781.0,794.0,20.0,30.0,15.0,36.0,80.0,20.0,78.17,4.8,3.89,Medication,80.55,0.0,-15.22,1328.0,Medium,50.3,44806.66,0.9,79.9,0.0,0.98,4.0,0.0,0.0,1861,3,20,0,2
398.0,Canada,2018,Alzheimer'S Disease,37072620.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,87.18,4.69,11.39,Therapy,74.91,0.0,-18.42,7978.0,Medium,65.8,46260.89,0.9,80.1,0.19,1.12,3.55,0.01,0.08,1862,3,0,2,2
9413.0,Canada,2018,Asthma,37072620.0,0.31,3.26,0.02,114925.0,52521.0,62404.0,20.0,25.0,30.0,26.0,80.0,20.0,85.18,2.76,2.96,Medication,67.23,12.41,-26.78,1717.0,High,71.7,46260.89,0.9,80.1,0.31,0.84,4.0,0.79,0.6,1863,3,1,0,0
8661.0,Canada,2018,COVID-19,37072620.0,0.31,0.33,0.0,114925.0,62749.0,52176.0,10.0,25.0,35.0,31.0,80.0,20.0,70.18,3.65,3.5,Medication,60.12,2.94,-34.52,5265.0,Medium,34.5,46260.89,0.9,80.1,0.31,1.2,4.0,0.41,0.37,1864,3,2,0,2
472.0,Canada,2018,Cancer,37072620.0,0.48,5.62,0.05,177949.0,90576.0,87373.0,1.0,10.0,40.0,49.0,80.0,20.0,89.18,3.76,3.11,Surgery,55.72,26.82,-39.32,7978.0,High,59.1,46260.89,0.9,80.1,0.48,1.04,4.0,1.03,0.81,1865,3,3,1,0
3552.0,Canada,2018,Cholera,37072620.0,0.01,0.0,0.0,2318.0,1224.0,1094.0,20.0,30.0,30.0,21.0,80.0,20.0,91.18,3.62,6.89,Medication,58.98,0.0,-35.77,3389.0,Medium,65.1,46260.89,0.9,80.1,0.01,1.12,4.0,0.0,0.0,1866,3,4,0,2
5654.0,Canada,2018,Dengue,37072620.0,0.01,0.0,0.0,2213.0,1126.0,1087.0,25.0,35.0,30.0,11.0,80.0,20.0,83.18,3.47,12.08,Medication,79.08,0.0,-13.87,2324.0,Medium,70.4,46260.89,0.9,80.1,0.01,1.04,4.0,0.0,0.0,1867,3,5,0,2
3176.0,Canada,2018,Diabetes,37072620.0,0.57,10.73,0.06,211314.0,110306.0,101008.0,1.0,15.0,45.0,39.0,80.0,20.0,88.18,3.06,7.66,Medication,84.15,47.49,-8.35,2858.0,High,84.0,46260.89,0.9,80.1,0.57,1.09,4.0,1.21,0.95,1868,3,6,0,0
9400.0,Canada,2018,Ebola,37072620.0,0.01,0.0,0.0,2872.0,1476.0,1396.0,5.0,25.0,40.0,31.0,80.0,20.0,88.18,4.97,11.53,Therapy,95.54,0.0,4.05,7978.0,Medium,60.0,46260.89,0.9,80.1,0.01,1.06,4.0,0.0,0.0,1869,3,7,2,2
3669.0,Canada,2018,HIVADS,37072620.0,0.24,1.81,0.02,88974.0,49381.0,39593.0,5.0,30.0,40.0,26.0,80.0,20.0,88.18,4.85,3.16,Medication,58.14,10.21,-36.68,3012.0,High,61.9,46260.89,0.9,80.1,0.24,1.25,4.0,0.74,0.54,1870,3,8,0,0
4261.0,Canada,2018,Hepatitis,37072620.0,0.08,0.68,0.01,29658.0,18299.0,11359.0,1.0,15.0,40.0,44.0,80.0,20.0,92.18,5.06,5.6,Medication,75.76,3.4,-17.49,1916.0,High,77.6,46260.89,0.9,80.1,0.08,1.61,4.0,0.45,0.3,1871,3,9,0,0
9323.0,Canada,2018,Hypertension,37072620.0,1.14,18.48,0.07,422628.0,218921.0,203707.0,1.0,8.0,40.0,51.0,80.0,20.0,90.18,2.92,5.54,Medication,54.8,75.99,-40.32,2957.0,High,75.1,46260.89,0.9,80.1,1.14,1.07,4.0,1.35,1.27,1872,3,10,0,0
4809.0,Canada,2018,Influenza,37072620.0,5.58,8.26,0.01,2068652.0,1044669.0,1023983.0,20.0,25.0,35.0,21.0,80.0,20.0,75.18,3.7,2.59,Medication,95.79,61.71,4.32,477.0,High,69.0,46260.89,0.9,80.1,5.58,1.02,4.0,1.25,2.98,1873,3,11,0,0
4766.0,Canada,2018,Leprosy,37072620.0,0.01,0.0,0.01,2205.0,1327.0,878.0,5.0,20.0,45.0,31.0,80.0,20.0,88.18,3.67,6.66,Medication,76.09,0.0,-17.13,7978.0,Medium,67.2,46260.89,0.9,80.1,0.01,1.51,4.0,0.01,0.01,1874,3,12,0,2
794.0,Canada,2018,Malaria,37072620.0,0.01,0.0,0.0,2419.0,1284.0,1135.0,30.0,30.0,30.0,11.0,80.0,20.0,90.18,4.35,3.32,Medication,51.76,0.0,-43.63,1472.0,High,67.9,46260.89,0.9,80.1,0.01,1.13,4.0,0.0,0.0,1875,3,13,0,0
2146.0,Canada,2018,Measles,37072620.0,0.19,0.28,0.0,70438.0,35430.0,35008.0,45.0,20.0,13.0,23.0,80.0,20.0,76.18,4.18,6.48,Medication,53.35,1.88,-41.9,1383.0,High,68.2,46260.89,0.9,80.1,0.19,1.01,4.0,0.32,0.27,1876,3,14,0,0
3100.0,Canada,2018,Parkinson'S Disease,37072620.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,79.18,3.03,9.92,Therapy,69.36,0.0,-24.46,7978.0,Medium,58.9,46260.89,0.9,80.1,0.19,1.12,3.55,0.01,0.08,1877,3,15,2,2
7436.0,Canada,2018,Polio,37072620.0,0.0,0.0,0.0,894.0,457.0,437.0,35.0,20.0,15.0,31.0,80.0,20.0,92.18,4.41,5.43,Vaccination,90.17,0.0,-1.8,475.0,Medium,71.2,46260.89,0.9,80.1,0.0,1.05,4.0,0.0,0.0,1878,3,16,4,2
9754.0,Canada,2018,Rabies,37072620.0,0.01,0.01,0.01,3707.0,2439.0,1268.0,10.0,25.0,40.0,26.0,80.0,20.0,70.18,3.53,7.39,Medication,94.57,0.22,2.99,2151.0,Medium,66.3,46260.89,0.9,80.1,0.01,1.92,4.0,0.07,0.05,1879,3,17,0,2
5083.0,Canada,2018,Tubrculosis,37072620.0,0.09,0.66,0.01,33365.0,19986.0,13379.0,15.0,25.0,35.0,26.0,80.0,20.0,74.18,3.96,11.6,Medication,78.7,2.63,-14.29,2820.0,High,76.4,46260.89,0.9,80.1,0.09,1.49,4.0,0.39,0.27,1880,3,18,0,0
9065.0,Canada,2018,Zika,37072620.0,0.0,0.0,0.0,1786.0,857.0,929.0,20.0,30.0,15.0,36.0,80.0,20.0,85.18,3.89,7.66,Vaccination,61.65,0.0,-32.86,1329.0,Medium,51.1,46260.89,0.9,80.1,0.0,0.92,4.0,0.0,0.0,1881,3,20,4,2
2695.0,Canada,2019,Alzheimer'S Disease,37618495.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,95.19,4.27,3.17,Therapy,95.39,0.0,30.72,7978.0,Medium,61.8,46151.13,0.9,80.2,0.19,1.12,3.55,0.01,0.08,1882,3,0,2,2
9357.0,Canada,2019,Asthma,37618495.0,0.27,3.49,0.03,101570.0,47027.0,54543.0,19.0,25.0,30.0,26.0,80.0,20.0,71.19,2.74,3.98,Medication,78.44,15.31,7.5,1855.0,High,71.2,46151.13,0.9,80.2,0.27,0.86,4.0,0.86,0.62,1883,3,1,0,0
35.0,Canada,2019,COVID-19,37618495.0,2.89,3.22,0.02,1087175.0,592510.0,494665.0,9.0,25.0,35.0,31.0,80.0,20.0,91.19,3.04,8.13,Medication,62.21,33.63,-14.75,5832.0,Medium,42.8,46151.13,0.9,80.2,2.89,1.2,4.0,1.08,1.8,1884,3,2,0,2
3318.0,Canada,2019,Cancer,37618495.0,0.86,11.46,0.075,323519.0,166612.0,156907.0,1.0,10.0,40.0,49.0,80.0,20.0,91.19,4.01,11.04,Surgery,86.85,43.86,19.02,7978.0,High,73.4,46151.13,0.9,80.2,0.86,1.06,4.0,1.2,1.06,1885,3,3,1,0
7404.0,Canada,2019,Cholera,37618495.0,0.01,0.0,0.0,2574.0,1338.0,1236.0,19.0,30.0,30.0,21.0,80.0,20.0,81.19,3.87,7.02,Medication,50.21,0.0,-31.19,3812.0,Medium,61.7,46151.13,0.9,80.2,0.01,1.08,4.0,0.0,0.0,1886,3,4,0,2
756.0,Canada,2019,Dengue,37618495.0,0.0,0.0,0.0,795.0,409.0,386.0,24.0,35.0,30.0,11.0,80.0,20.0,85.19,4.77,4.73,Medication,60.5,0.0,-17.09,2506.0,Medium,64.0,46151.13,0.9,80.2,0.0,1.06,4.0,0.0,0.0,1887,3,5,0,2
1245.0,Canada,2019,Diabetes,37618495.0,0.44,7.52,0.05,165521.0,84912.0,80609.0,1.0,15.0,45.0,39.0,80.0,20.0,93.19,4.54,4.27,Medication,71.5,32.14,-2.01,2957.0,High,82.3,46151.13,0.9,80.2,0.44,1.05,4.0,1.09,0.83,1888,3,6,0,0
945.0,Canada,2019,Ebola,37618495.0,0.0,0.0,0.0,429.0,216.0,213.0,4.0,25.0,40.0,31.0,80.0,20.0,95.19,4.99,3.55,Therapy,82.84,0.0,13.53,7978.0,Medium,54.2,46151.13,0.9,80.2,0.0,1.01,4.0,0.0,0.0,1889,3,7,2,2
252.0,Canada,2019,HIVADS,37618495.0,0.1,0.5,0.01,37618.0,21066.0,16552.0,4.0,30.0,40.0,26.0,80.0,20.0,86.19,4.92,8.69,Medication,92.88,2.56,27.29,2982.0,High,73.8,46151.13,0.9,80.2,0.1,1.27,4.0,0.39,0.27,1890,3,8,0,0
4151.0,Canada,2019,Hepatitis,37618495.0,0.34,3.22,0.03,127903.0,77765.0,50138.0,1.0,15.0,40.0,44.0,80.0,20.0,78.19,3.77,7.52,Medication,95.38,16.71,30.71,2046.0,High,76.6,46151.13,0.9,80.2,0.34,1.55,4.0,0.88,0.66,1891,3,9,0,0
8355.0,Canada,2019,Hypertension,37618495.0,1.35,22.93,0.075,507850.0,269668.0,238182.0,1.0,8.0,40.0,51.0,80.0,20.0,80.19,2.87,4.25,Medication,51.37,77.875,-29.6,2944.0,High,69.3,46151.13,0.9,80.2,1.35,1.13,4.0,1.48,1.43,1892,3,10,0,0
5690.0,Canada,2019,Influenza,37618495.0,14.23,15.41,0.07,5353112.0,2708675.0,2644437.0,19.0,25.0,35.0,21.0,80.0,20.0,86.19,2.61,11.47,Vaccination,92.74,77.875,27.09,491.0,High,78.5,46151.13,0.9,80.2,14.23,1.02,4.0,1.52,6.6,1893,3,11,4,0
7681.0,Canada,2019,Leprosy,37618495.0,0.01,0.0,0.01,2885.0,1780.0,1105.0,4.0,20.0,45.0,31.0,80.0,20.0,70.19,2.81,3.83,Medication,83.41,0.0,14.31,7978.0,Medium,57.5,46151.13,0.9,80.2,0.01,1.61,4.0,0.01,0.01,1894,3,12,0,2
7576.0,Canada,2019,Malaria,37618495.0,0.0,0.0,0.0,1601.0,852.0,749.0,29.0,30.0,30.0,11.0,80.0,20.0,85.19,4.08,10.83,Medication,87.51,0.0,19.93,1618.0,High,81.3,46151.13,0.9,80.2,0.0,1.14,4.0,0.0,0.0,1895,3,13,0,0
9059.0,Canada,2019,Measles,37618495.0,1.34,1.68,0.0,504088.0,259605.0,244483.0,44.0,20.0,13.0,23.0,80.0,20.0,76.19,3.84,9.35,Medication,66.49,14.48,-8.88,1384.0,High,73.5,46151.13,0.9,80.2,1.34,1.06,4.0,0.82,1.03,1896,3,14,0,0
201.0,Canada,2019,Parkinson'S Disease,37618495.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,82.19,3.82,10.31,Therapy,81.39,0.0,11.54,7978.0,Medium,63.5,46151.13,0.9,80.2,0.19,1.12,3.55,0.01,0.08,1897,3,15,2,2
9969.0,Canada,2019,Polio,37618495.0,0.01,0.0,0.0,3000.0,1512.0,1488.0,34.0,20.0,15.0,31.0,80.0,20.0,71.19,2.61,4.41,Vaccination,73.06,0.0,0.12,501.0,Medium,56.2,46151.13,0.9,80.2,0.01,1.02,4.0,0.0,0.0,1898,3,16,4,2
8016.0,Canada,2019,Rabies,37618495.0,0.01,0.01,0.0,3762.0,2490.0,1272.0,9.0,25.0,40.0,26.0,80.0,20.0,77.19,4.71,10.89,Medication,74.65,0.09,2.3,2206.0,Medium,71.3,46151.13,0.9,80.2,0.01,1.96,4.0,0.03,0.02,1899,3,17,0,2
3686.0,Canada,2019,Tubrculosis,37618495.0,0.02,0.19,0.0,7524.0,4537.0,2987.0,14.0,25.0,35.0,26.0,80.0,20.0,80.19,5.03,9.41,Medication,85.96,0.83,17.8,3078.0,High,81.3,46151.13,0.9,80.2,0.02,1.52,4.0,0.18,0.12,1900,3,18,0,0
531.0,Canada,2019,Zika,37618495.0,0.01,0.0,0.0,2861.0,1399.0,1462.0,19.0,30.0,15.0,36.0,80.0,20.0,71.19,2.68,5.6,Medication,53.6,0.0,-26.55,1421.0,Medium,42.4,46151.13,0.9,80.2,0.01,0.96,4.0,0.0,0.0,1901,3,20,0,2
5453.0,Canada,2020,Alzheimer'S Disease,38028638.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,88.2,4.14,7.37,Therapy,94.33,0.0,-4.28,7978.0,Medium,64.6,43374.46,0.91,80.4,0.19,1.12,3.55,0.01,0.08,1902,3,0,2,2
3859.0,Canada,2020,Asthma,38028638.0,0.39,7.6,0.07,148312.0,69262.0,79050.0,19.0,25.0,30.0,26.0,80.0,20.0,71.2,2.81,10.75,Medication,94.91,33.34,-3.69,1829.0,High,83.8,43374.46,0.91,80.4,0.39,0.88,4.0,1.11,0.82,1903,3,1,0,0
4485.0,Canada,2020,COVID-19,38028638.0,5.06,6.54,0.01,1924249.0,1025625.0,898624.0,9.0,25.0,35.0,31.0,80.0,20.0,74.2,3.62,9.5,Vaccination,94.28,62.03,-4.33,6031.0,Medium,54.8,43374.46,0.91,80.4,5.06,1.14,4.0,1.25,2.77,1904,3,2,4,2
3738.0,Canada,2020,Cancer,38028638.0,0.1,1.36,0.01,38029.0,19623.0,18406.0,1.0,10.0,40.0,49.0,80.0,20.0,73.2,4.94,4.36,Surgery,98.94,6.67,0.4,7978.0,High,66.5,43374.46,0.91,80.4,0.1,1.07,4.0,0.62,0.41,1905,3,3,1,0
8417.0,Canada,2020,Cholera,38028638.0,0.0,0.0,0.0,1714.0,915.0,799.0,19.0,30.0,30.0,21.0,80.0,20.0,86.2,4.97,5.95,Medication,56.2,0.0,-42.97,3955.0,Medium,65.6,43374.46,0.91,80.4,0.0,1.15,4.0,0.0,0.0,1906,3,4,0,2
3045.0,Canada,2020,Dengue,38028638.0,0.0,0.0,0.0,216.0,109.0,107.0,24.0,35.0,30.0,11.0,80.0,20.0,79.2,3.26,9.08,Medication,88.15,0.0,-10.55,2447.0,Medium,69.1,43374.46,0.91,80.4,0.0,1.02,4.0,0.0,0.0,1907,3,5,0,2
6383.0,Canada,2020,Diabetes,38028638.0,0.89,12.45,0.02,338455.0,172612.0,165843.0,1.0,15.0,45.0,39.0,80.0,20.0,74.2,3.44,2.57,Medication,94.63,54.55,-3.98,3267.0,High,75.4,43374.46,0.91,80.4,0.89,1.04,4.0,1.22,1.09,1908,3,6,0,0
7665.0,Canada,2020,Ebola,38028638.0,0.0,0.0,0.0,705.0,354.0,351.0,4.0,25.0,40.0,31.0,80.0,20.0,94.2,4.75,5.54,Therapy,80.76,0.0,-18.05,7978.0,Medium,55.3,43374.46,0.91,80.4,0.0,1.01,4.0,0.0,0.0,1909,3,7,2,2
3255.0,Canada,2020,HIVADS,38028638.0,0.16,0.83,0.01,60846.0,34256.0,26590.0,4.0,30.0,40.0,26.0,80.0,20.0,77.2,3.69,8.36,Medication,69.33,4.92,-29.65,3105.0,High,64.5,43374.46,0.91,80.4,0.16,1.29,4.0,0.54,0.39,1910,3,8,0,0
1378.0,Canada,2020,Hepatitis,38028638.0,0.22,1.75,0.02,83663.0,51620.0,32043.0,1.0,15.0,40.0,44.0,80.0,20.0,90.2,3.58,7.52,Medication,66.41,8.61,-32.61,2144.0,High,74.1,43374.46,0.91,80.4,0.22,1.61,4.0,0.69,0.5,1911,3,9,0,0
8811.0,Canada,2020,Hypertension,38028638.0,1.07,16.1,0.03,406906.0,214846.0,192060.0,1.0,8.0,40.0,51.0,80.0,20.0,72.2,3.59,3.54,Medication,87.28,61.63,-11.44,3089.0,High,75.2,43374.46,0.91,80.4,1.07,1.12,4.0,1.26,1.18,1912,3,10,0,0
7007.0,Canada,2020,Influenza,38028638.0,10.15,13.57,0.075,3859907.0,1945393.0,1914514.0,19.0,25.0,35.0,21.0,80.0,20.0,74.2,4.38,8.61,Medication,84.13,77.875,-14.63,520.0,High,76.6,43374.46,0.91,80.4,10.15,1.02,4.0,1.48,4.95,1913,3,11,0,0
3492.0,Canada,2020,Leprosy,38028638.0,0.0,0.0,0.01,1325.0,808.0,517.0,4.0,20.0,45.0,31.0,80.0,20.0,73.2,4.3,3.85,Medication,66.91,0.0,-32.11,7978.0,Medium,59.4,43374.46,0.91,80.4,0.0,1.56,4.0,0.01,0.01,1914,3,12,0,2
5531.0,Canada,2020,Malaria,38028638.0,0.0,0.0,0.0,1152.0,608.0,544.0,29.0,30.0,30.0,11.0,80.0,20.0,85.2,3.28,4.89,Medication,87.95,0.0,-10.76,1674.0,High,72.3,43374.46,0.91,80.4,0.0,1.12,4.0,0.0,0.0,1915,3,13,0,0
7505.0,Canada,2020,Measles,38028638.0,0.16,0.19,0.0,60846.0,30545.0,30301.0,44.0,20.0,13.0,23.0,80.0,20.0,85.2,3.68,3.84,Vaccination,72.37,2.04,-26.57,1453.0,High,69.2,43374.46,0.91,80.4,0.16,1.01,4.0,0.33,0.26,1916,3,14,4,0
328.0,Canada,2020,Parkinson'S Disease,38028638.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,78.2,4.31,7.85,Therapy,70.29,0.0,-28.68,7978.0,Medium,59.4,43374.46,0.91,80.4,0.19,1.12,3.55,0.01,0.08,1917,3,15,2,2
6116.0,Canada,2020,Polio,38028638.0,0.0,0.0,0.0,1654.0,849.0,805.0,34.0,20.0,15.0,31.0,80.0,20.0,85.2,3.87,8.69,Vaccination,64.35,0.0,-34.7,501.0,Medium,67.6,43374.46,0.91,80.4,0.0,1.05,4.0,0.0,0.0,1918,3,16,4,2
8821.0,Canada,2020,Rabies,38028638.0,0.0,0.0,0.0,807.0,539.0,268.0,9.0,25.0,40.0,26.0,80.0,20.0,72.2,4.61,9.13,Medication,59.28,0.08,-39.85,2435.0,Medium,65.7,43374.46,0.91,80.4,0.0,2.01,4.0,0.02,0.01,1919,3,17,0,2
7541.0,Canada,2020,Tubrculosis,38028638.0,0.03,0.23,0.0,11409.0,7051.0,4358.0,14.0,25.0,35.0,26.0,80.0,20.0,92.2,4.34,10.34,Medication,91.74,1.26,-6.91,3088.0,High,84.6,43374.46,0.91,80.4,0.03,1.62,4.0,0.24,0.16,1920,3,18,0,0
4526.0,Canada,2020,Zika,38028638.0,0.0,0.0,0.0,877.0,424.0,453.0,19.0,30.0,15.0,36.0,80.0,20.0,79.2,3.09,11.38,Vaccination,50.43,0.0,-48.83,1478.0,Medium,49.1,43374.46,0.91,80.4,0.0,0.94,4.0,0.0,0.0,1921,3,20,4,2
7217.0,Canada,2021,Alzheimer'S Disease,38239864.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,77.21,4.55,4.02,Therapy,86.87,0.0,0.07,7978.0,Medium,57.8,52204.43,0.91,80.6,0.19,1.12,3.55,0.01,0.08,1922,3,0,2,2
